Date;Open;High;Low;Close;Adj Close;Volume;;
07/03/2017;0.765625;0.765625;0.689414;0.723046;0.690105;43622400;;
08/03/2017;0.731250;0.731250;0.644960;0.687500;0.656178;51532800;;
09/03/2017;0.681210;0.732304;0.644687;0.724570;0.691559;42188800;;
10/03/2017;0.741367;0.742187;0.667500;0.667968;0.637536;29568000;;
13/03/2017;0.683593;0.691406;0.645742;0.664296;0.634031;23065600;;
14/03/2017;0.663398;0.675781;0.648046;0.675781;0.644993;35456000;;
15/03/2017;0.673398;0.686289;0.653203;0.686289;0.655022;17920000;;
16/03/2017;0.695429;0.765429;0.695429;0.765429;0.730557;36198400;;
17/03/2017;0.769570;0.769570;0.718359;0.718359;0.685631;25267200;;
20/03/2017;0.718359;0.773437;0.710234;0.763710;0.728916;21145600;;
21/03/2017;0.765585;0.765585;0.711210;0.718750;0.686004;27392000;;
22/03/2017;0.720351;0.724570;0.704375;0.712343;0.679889;15923200;;
23/03/2017;0.714843;0.739453;0.714335;0.738281;0.704646;7398400;;
24/03/2017;0.742187;0.742187;0.708046;0.711328;0.678921;15667200;;
27/03/2017;0.700664;0.708984;0.690429;0.708984;0.676683;17792000;;
28/03/2017;0.716210;0.716406;0.685468;0.690039;0.658601;21094400;;
29/03/2017;0.692382;0.706328;0.687109;0.704492;0.672396;12006400;;
30/03/2017;0.699375;0.710585;0.689453;0.707031;0.674819;7526400;;
31/03/2017;0.706562;0.740195;0.691796;0.691796;0.660278;36710400;;
03/04/2017;0.697304;0.730078;0.691445;0.714804;0.682238;12288000;;
04/04/2017;0.718750;0.734375;0.703515;0.717929;0.685221;15539200;;
05/04/2017;0.722031;0.729843;0.710898;0.729804;0.696555;37401600;;
06/04/2017;0.722500;0.734375;0.721406;0.734375;0.700918;10880000;;
07/04/2017;0.726054;0.739062;0.724726;0.732617;0.699239;11980800;;
10/04/2017;0.730507;0.730546;0.710976;0.722656;0.689732;11494400;;
11/04/2017;0.724492;0.731679;0.705937;0.731679;0.698344;17536000;;
12/04/2017;0.721523;0.723320;0.696718;0.701054;0.669115;22041600;;
13/04/2017;0.701054;0.710937;0.660156;0.671914;0.641302;11571200;;
17/04/2017;0.679687;0.741210;0.666132;0.741210;0.707441;22681600;;
18/04/2017;0.726484;0.769101;0.724609;0.769101;0.734062;26752000;;
19/04/2017;0.768750;0.812500;0.763671;0.804687;0.768026;24371200;;
20/04/2017;0.804648;0.837109;0.797382;0.836718;0.798598;16614400;;
24/04/2017;0.840429;0.874960;0.807226;0.820312;0.782939;33971200;;
25/04/2017;0.816171;0.838632;0.816171;0.818359;0.781075;14412800;;
26/04/2017;0.816406;0.832421;0.816328;0.824765;0.791030;8985600;;
27/04/2017;0.828046;0.867109;0.828046;0.867109;0.831642;56960000;;
28/04/2017;0.865234;0.924843;0.855468;0.870273;0.834677;37120000;;
02/05/2017;0.890585;0.903085;0.867226;0.894453;0.857868;18406400;;
03/05/2017;0.896484;0.909960;0.873945;0.898437;0.861689;18662400;;
04/05/2017;0.890664;0.904687;0.878593;0.886718;0.850449;29798400;;
05/05/2017;0.996093;1.066.406;0.984375;1.011.718;0.970337;68300800;;
08/05/2017;0.992148;1.038.671;0.961875;1.027.343;0.985323;22963200;;
09/05/2017;1.031.250;1.062.109;1.031.250;1.059.453;1.016.119;20224000;;
10/05/2017;1.066.015;1.093.750;1.065.976;1.093.750;1.049.013;27980800;;
11/05/2017;1.015.664;1.064.804;1.015.664;1.029.296;0.987196;50995200;;
12/05/2017;1.029.335;1.054.687;1.008.281;1.035.156;0.992816;32972800;;
15/05/2017;1.042.851;1.064.453;1.020.351;1.064.453;1.020.915;36326400;;
16/05/2017;1.064.648;1.103.320;1.064.648;1.101.562;1.056.506;23193600;;
17/05/2017;1.097.500;1.101.562;1.082.031;1.095.859;1.051.036;25574400;;
18/05/2017;0.964804;0.982187;0.899062;0.917968;0.880421;47078400;;
19/05/2017;0.976562;1.015.625;0.970703;0.970703;0.930999;38502400;;
22/05/2017;0.957148;0.964843;0.863125;0.866718;0.831267;25036800;;
23/05/2017;0.896523;0.958203;0.865273;0.944882;0.906234;27238400;;
24/05/2017;0.953125;0.986328;0.953125;0.975312;0.935420;20428800;;
25/05/2017;0.972656;0.995117;0.957031;0.971601;0.931861;24857600;;
26/05/2017;0.987773;0.996093;0.979179;0.996093;0.955351;16358400;;
29/05/2017;0.996093;0.996093;0.996093;0.996093;0.955351;0;;
30/05/2017;1.009.765;1.027.304;1.008.203;1.015.625;0.974084;10368000;;
31/05/2017;1.021.484;1.033.203;0.977656;0.980468;0.940365;26905600;;
01/06/2017;0.990039;1.007.773;0.943671;0.967265;0.927702;19737600;;
02/06/2017;0.980468;0.985898;0.931640;0.943359;0.904774;41625600;;
05/06/2017;0.941406;0.947304;0.925742;0.925742;0.887877;24320000;;
06/06/2017;0.922148;0.935546;0.882812;0.925781;0.887915;33408000;;
07/06/2017;0.936367;0.976562;0.930585;0.974570;0.934708;28006400;;
08/06/2017;0.974570;1.017.421;0.962890;1.004.726;0.963631;27443200;;
09/06/2017;1.009.804;1.022.851;0.981015;0.984375;0.944112;17459200;;
12/06/2017;0.976562;1.003.164;0.965156;0.969960;0.930287;21606400;;
13/06/2017;0.977812;0.998710;0.961171;0.998710;0.957861;22144000;;
14/06/2017;1.001.718;1.015.585;0.993398;1.003.906;0.962844;25318400;;
15/06/2017;1.003.906;1.003.906;1.003.906;1.003.906;0.962844;0;;
16/06/2017;1.003.906;1.011.718;0.970000;1.011.718;0.970337;25779200;;
19/06/2017;0.996835;1.015.234;0.995468;1.003.906;0.962844;16204800;;
20/06/2017;1.003.867;1.003.867;0.960429;0.960429;0.921145;33126400;;
21/06/2017;0.978007;0.984218;0.951250;0.957031;0.917887;26777600;;
22/06/2017;0.964882;0.967187;0.933593;0.933593;0.895407;25676800;;
23/06/2017;0.946132;0.966796;0.929648;0.955820;0.916725;39910400;;
26/06/2017;0.960937;0.983476;0.954101;0.980468;0.940365;16179200;;
27/06/2017;0.980468;0.984570;0.944765;0.960937;0.921633;17049600;;
28/06/2017;0.968710;0.968750;0.941406;0.941406;0.902901;20864000;;
29/06/2017;0.950859;0.972656;0.944609;0.970625;0.930924;20428800;;
30/06/2017;0.966914;1.007.812;0.966914;1.000.000;0.959098;26700800;;
03/07/2017;0.998046;1.015.625;0.998046;1.015.625;0.974084;14643200;;
04/07/2017;1.015.585;1.022.773;1.008.593;1.015.625;0.974084;10086400;;
05/07/2017;1.007.812;1.017.578;1.006.601;1.015.625;0.974084;27520000;;
06/07/2017;1.011.679;1.014.570;1.003.906;1.013.281;0.971836;43724800;;
07/07/2017;1.011.718;1.121.093;1.011.718;1.115.195;1.069.581;71193600;;
10/07/2017;1.115.195;1.163.671;1.107.929;1.163.359;1.115.775;54067200;;
11/07/2017;1.167.890;1.194.453;1.160.351;1.187.460;1.138.890;34636800;;
12/07/2017;1.205.625;1.238.203;1.196.953;1.230.468;1.180.139;34329600;;
13/07/2017;1.238.281;1.250.000;1.171.875;1.179.687;1.131.436;54323200;;
14/07/2017;1.177.734;1.237.500;1.177.734;1.234.375;1.183.887;26163200;;
17/07/2017;1.234.375;1.295.703;1.234.375;1.289.218;1.236.486;37222400;;
18/07/2017;1.308.632;1.363.242;1.308.632;1.343.750;1.288.788;51148800;;
19/07/2017;1.371.093;1.388.281;1.324.218;1.348.046;1.292.908;61824000;;
20/07/2017;1.348.046;1.371.093;1.339.843;1.360.859;1.305.197;28851200;;
21/07/2017;1.360.937;1.375.820;1.308.632;1.308.984;1.255.444;37632000;;
24/07/2017;1.332.656;1.344.921;1.305.898;1.308.593;1.255.069;21529600;;
25/07/2017;1.328.125;1.364.023;1.308.593;1.353.164;1.297.817;33996800;;
26/07/2017;1.355.468;1.364.062;1.330.078;1.342.773;1.287.851;25318400;;
27/07/2017;1.359.375;1.361.328;1.328.632;1.359.453;1.303.849;23270400;;
28/07/2017;1.348.085;1.432.148;1.343.750;1.432.148;1.373.570;42240000;;
31/07/2017;1.464.843;1.490.156;1.408.203;1.433.125;1.374.507;56806400;;
01/08/2017;1.503.867;1.504.062;1.433.125;1.446.679;1.387.507;62464000;;
02/08/2017;1.434.023;1.470.625;1.414.492;1.452.656;1.393.239;61977600;;
03/08/2017;1.472.656;1.472.656;1.431.640;1.454.843;1.395.337;45260800;;
04/08/2017;1.460.898;1.535.156;1.441.445;1.535.156;1.472.365;71193600;;
07/08/2017;1.539.062;1.589.609;1.535.156;1.562.500;1.498.591;70220800;;
08/08/2017;1.563.710;1.574.140;1.506.523;1.540.546;1.477.534;89395200;;
09/08/2017;1.523.476;1.609.296;1.519.570;1.583.867;1.519.083;53171200;;
10/08/2017;1.583.867;1.607.421;1.539.101;1.549.101;1.485.739;38374400;;
11/08/2017;1.546.875;1.617.070;1.546.875;1.617.070;1.550.928;43801600;;
14/08/2017;1.621.093;1.748.046;1.609.375;1.740.859;1.669.654;56243200;;
15/08/2017;1.773.007;1.813.945;1.752.031;1.774.453;1.701.874;49408000;;
16/08/2017;1.806.640;1.916.757;1.792.968;1.914.062;1.835.773;66739200;;
17/08/2017;1.984.375;1.988.164;1.726.562;1.761.718;1.689.660;98355200;;
18/08/2017;1.691.406;1.831.992;1.660.156;1.789.062;1.715.886;70041600;;
21/08/2017;1.805.078;1.875.000;1.805.078;1.847.656;1.772.083;50892800;;
22/08/2017;1.861.562;1.871.367;1.804.687;1.828.007;1.753.238;32025600;;
23/08/2017;1.796.875;1.815.937;1.757.812;1.808.945;1.734.955;31846400;;
24/08/2017;1.801.289;1.878.906;1.794.570;1.863.671;1.787.443;39910400;;
25/08/2017;1.875.000;1.888.437;1.841.796;1.870.195;1.793.700;37145600;;
28/08/2017;1.875.000;1.958.984;1.875.000;1.929.648;1.850.722;36428800;;
29/08/2017;1.917.968;1.947.265;1.898.476;1.937.500;1.858.252;18176000;;
30/08/2017;1.945.312;2.031.210;1.933.593;2.011.718;1.929.435;43801600;;
31/08/2017;2.025.390;2.226.562;2.025.390;2.218.750;2.127.999;87014400;;
01/09/2017;2.261.718;2.359.335;2.193.046;2.203.671;2.113.537;86937600;;
04/09/2017;2.210.937;2.429.687;2.167.968;2.428.867;2.329.521;67532800;;
05/09/2017;2.492.500;2.700.000;2.455.000;2.562.500;2.457.688;95350400;;
06/09/2017;2.709.375;2.717.500;2.609.375;2.669.062;2.559.892;46278400;;
07/09/2017;2.669.062;2.669.062;2.669.062;2.669.062;2.559.892;0;;
08/09/2017;2.695.625;2.728.125;2.437.500;2.466.250;2.365.375;71171200;;
11/09/2017;2.553.437;2.578.437;2.406.250;2.446.875;2.346.793;57478400;;
12/09/2017;2.156.250;2.264.062;1.988.125;2.156.875;2.068.654;171827200;;
13/09/2017;2.196.250;2.279.687;2.062.500;2.259.375;2.166.962;89808000;;
14/09/2017;2.284.687;2.574.687;2.271.875;2.562.500;2.457.688;149840000;;
15/09/2017;2.634.375;2.718.750;2.587.812;2.599.687;2.493.355;112182400;;
18/09/2017;2.667.500;2.667.500;2.411.250;2.539.062;2.435.209;73337600;;
19/09/2017;2.515.625;2.601.875;2.453.750;2.464.062;2.363.276;57817600;;
20/09/2017;2.520.312;2.528.437;2.330.312;2.359.375;2.262.872;90204800;;
21/09/2017;2.359.375;2.390.625;2.265.625;2.379.062;2.281.754;48316800;;
22/09/2017;2.409.375;2.429.687;2.330.625;2.345.312;2.249.384;30086400;;
25/09/2017;2.308.125;2.350.000;2.229.062;2.243.750;2.151.976;53574400;;
26/09/2017;2.253.125;2.354.375;2.141.250;2.312.187;2.217.614;84108800;;
27/09/2017;2.307.812;2.318.125;2.129.375;2.134.687;2.047.374;90307200;;
28/09/2017;2.250.000;2.281.250;2.160.000;2.210.937;2.120.505;150281600;;
29/09/2017;2.181.250;2.328.125;2.171.875;2.319.062;2.224.207;159680000;;
02/10/2017;2.370.312;2.439.687;2.325.937;2.433.750;2.334.205;102192000;;
03/10/2017;2.458.125;2.513.437;2.375.000;2.468.437;2.367.473;80598400;;
04/10/2017;2.452.500;2.484.375;2.421.562;2.484.375;2.382.759;48480000;;
05/10/2017;2.484.375;2.500.000;2.413.125;2.450.000;2.349.790;68313600;;
06/10/2017;2.437.187;2.499.062;2.394.375;2.490.625;2.388.754;50377600;;
09/10/2017;2.515.625;2.521.875;2.407.500;2.430.937;2.331.507;38844800;;
10/10/2017;2.448.437;2.490.625;2.418.750;2.488.125;2.386.356;29324800;;
11/10/2017;2.475.000;2.500.000;2.406.250;2.406.250;2.307.829;44713600;;
12/10/2017;2.406.250;2.406.250;2.406.250;2.406.250;2.307.829;0;;
13/10/2017;2.162.500;2.285.937;2.150.000;2.271.875;2.178.951;169635200;;
16/10/2017;2.287.500;2.335.937;2.154.062;2.165.625;2.077.046;102384000;;
17/10/2017;2.188.125;2.222.500;1.885.000;1.993.750;1.912.202;183776000;;
18/10/2017;2.051.562;2.210.000;2.025.312;2.210.000;2.119.607;163520000;;
19/10/2017;2.218.750;2.264.687;2.103.750;2.187.187;2.097.727;67724800;;
20/10/2017;2.218.750;2.265.625;2.190.000;2.264.062;2.171.457;64889600;;
23/10/2017;2.265.625;2.296.875;2.146.875;2.162.500;2.074.049;55862400;;
24/10/2017;2.193.125;2.214.687;2.080.937;2.150.000;2.062.061;68265600;;
25/10/2017;2.165.625;2.179.687;2.103.437;2.150.625;2.062.660;35472000;;
26/10/2017;2.157.812;2.169.375;2.018.437;2.052.500;1.968.549;64924800;;
27/10/2017;2.059.062;2.139.375;1.973.750;2.000.000;1.918.196;71766400;;
30/10/2017;2.004.687;2.009.375;1.905.625;1.976.562;1.895.717;62307200;;
31/10/2017;2.000.000;2.025.000;1.931.562;1.992.187;1.910.702;49993600;;
01/11/2017;2.156.250;2.171.875;2.082.187;2.093.437;2.007.811;104259200;;
02/11/2017;2.093.437;2.093.437;2.093.437;2.093.437;2.007.811;0;;
03/11/2017;2.093.750;2.109.062;1.893.750;1.922.812;1.844.165;118854400;;
06/11/2017;1.952.187;1.959.375;1.781.250;1.781.250;1.708.393;111078400;;
07/11/2017;1.739.062;1.739.062;1.593.750;1.611.562;1.545.646;191584000;;
08/11/2017;1.625.000;1.724.687;1.621.875;1.722.500;1.652.046;105136000;;
09/11/2017;1.726.562;1.728.125;1.598.125;1.616.250;1.550.142;87804800;;
10/11/2017;1.617.187;1.667.812;1.495.625;1.533.125;1.470.417;130512000;;
13/11/2017;1.532.812;1.628.750;1.484.375;1.598.125;1.532.758;99299200;;
14/11/2017;1.623.125;1.734.062;1.614.375;1.716.250;1.646.052;120995200;;
15/11/2017;1.716.250;1.716.250;1.716.250;1.716.250;1.646.052;0;;
16/11/2017;1.765.937;1.843.437;1.740.937;1.781.250;1.708.393;121206400;;
17/11/2017;1.828.125;1.874.062;1.815.937;1.853.125;1.777.328;78745600;;
20/11/2017;1.853.125;1.853.125;1.853.125;1.853.125;1.777.328;0;;
21/11/2017;1.884.375;1.918.750;1.875.000;1.893.750;1.816.292;78265600;;
22/11/2017;1.890.937;1.918.125;1.787.812;1.885.312;1.808.199;89145600;;
23/11/2017;1.868.437;1.868.437;1.812.500;1.834.687;1.759.645;35232000;;
24/11/2017;1.839.375;1.920.312;1.820.000;1.920.312;1.841.767;44364800;;
27/11/2017;1.937.500;1.946.875;1.843.750;1.862.187;1.786.020;74067200;;
28/11/2017;1.871.562;1.902.500;1.824.062;1.836.562;1.761.443;37392000;;
29/11/2017;1.843.437;1.860.937;1.797.812;1.818.750;1.744.359;45529600;;
30/11/2017;1.818.750;1.819.687;1.714.687;1.775.625;1.702.998;91254400;;
01/12/2017;1.781.250;1.848.437;1.726.250;1.819.062;1.744.658;67635200;;
04/12/2017;1.845.312;1.845.312;1.787.500;1.803.125;1.729.373;40819200;;
05/12/2017;1.793.750;1.827.812;1.761.250;1.796.875;1.723.379;50150400;;
06/12/2017;1.789.062;1.827.500;1.770.312;1.822.187;1.747.656;39744000;;
07/12/2017;1.789.375;2.023.750;1.781.250;2.014.375;1.931.983;134726400;;
08/12/2017;2.078.125;2.201.875;2.062.500;2.186.250;2.096.828;160025600;;
11/12/2017;2.231.875;2.287.500;2.172.187;2.180.000;2.090.833;82390400;;
12/12/2017;2.093.750;2.178.750;2.081.875;2.178.750;2.089.635;67462400;;
13/12/2017;2.223.437;2.265.625;2.143.750;2.150.000;2.062.061;77241600;;
14/12/2017;2.121.562;2.203.125;2.087.812;2.162.500;2.074.049;51116800;;
15/12/2017;2.173.437;2.184.375;2.137.812;2.169.062;2.080.343;33945600;;
18/12/2017;2.231.562;2.234.687;2.140.625;2.149.687;2.061.760;38393600;;
19/12/2017;2.159.687;2.164.375;2.075.625;2.091.250;2.005.713;36556800;;
20/12/2017;2.109.375;2.186.562;2.078.437;2.175.625;2.099.062;35910400;;
21/12/2017;2.175.625;2.290.312;2.163.750;2.256.562;2.177.151;86064000;;
22/12/2017;2.237.500;2.318.125;2.204.375;2.276.875;2.196.749;42985600;;
25/12/2017;2.276.875;2.276.875;2.276.875;2.276.875;2.196.749;0;;
26/12/2017;2.287.500;2.373.750;2.273.125;2.359.062;2.276.043;59462400;;
27/12/2017;2.389.062;2.437.500;2.389.062;2.415.625;2.330.616;41120000;;
28/12/2017;2.459.375;2.506.875;2.431.562;2.506.875;2.418.655;91926400;;
29/12/2017;2.506.875;2.506.875;2.506.875;2.506.875;2.418.655;0;;
02/01/2018;2.528.125;2.574.375;2.450.312;2.478.125;2.390.917;59427200;;
03/01/2018;2.468.750;2.542.500;2.422.500;2.446.875;2.360.766;41385600;;
04/01/2018;2.500.000;2.516.250;2.478.125;2.505.625;2.417.448;47936000;;
05/01/2018;2.514.062;2.528.437;2.448.437;2.456.250;2.369.811;30684800;;
08/01/2018;2.453.125;2.503.437;2.448.437;2.456.562;2.370.112;28796800;;
09/01/2018;2.476.562;2.487.812;2.384.375;2.397.500;2.313.129;31024000;;
10/01/2018;2.393.125;2.453.125;2.363.750;2.421.875;2.336.646;34764800;;
11/01/2018;2.453.125;2.461.875;2.414.375;2.426.250;2.340.867;17766400;;
12/01/2018;2.399.062;2.451.875;2.387.500;2.423.750;2.338.455;27235200;;
15/01/2018;2.443.750;2.475.937;2.431.250;2.465.625;2.378.857;20076800;;
16/01/2018;2.468.750;2.501.562;2.445.000;2.459.375;2.372.827;24736000;;
17/01/2018;2.474.687;2.487.500;2.442.500;2.461.875;2.375.238;15523200;;
18/01/2018;2.469.062;2.475.000;2.391.250;2.421.562;2.336.344;34067200;;
19/01/2018;2.426.875;2.456.250;2.398.437;2.398.437;2.314.033;17628800;;
22/01/2018;2.429.687;2.431.250;2.369.375;2.406.250;2.321.570;21116800;;
23/01/2018;2.397.500;2.405.625;2.331.562;2.336.250;2.254.034;30470400;;
24/01/2018;2.343.750;2.531.250;2.343.125;2.530.937;2.441.870;71094400;;
25/01/2018;2.530.937;2.530.937;2.530.937;2.530.937;2.441.870;0;;
26/01/2018;2.562.500;2.640.625;2.531.250;2.587.500;2.496.443;65676800;;
29/01/2018;2.562.500;2.643.750;2.531.875;2.643.750;2.550.713;25881600;;
30/01/2018;2.639.687;2.702.500;2.605.000;2.645.625;2.552.522;35952000;;
31/01/2018;2.687.812;2.698.750;2.628.437;2.642.500;2.549.507;33075200;;
01/02/2018;2.634.375;2.687.187;2.634.375;2.683.125;2.588.702;27808000;;
02/02/2018;2.678.125;2.678.125;2.609.375;2.620.625;2.528.402;31532800;;
05/02/2018;2.609.375;2.609.375;2.519.687;2.519.687;2.431.015;30096000;;
06/02/2018;2.462.500;2.556.250;2.442.187;2.551.250;2.461.468;44371200;;
07/02/2018;2.553.125;2.553.125;2.465.625;2.468.750;2.381.871;35801600;;
08/02/2018;2.500.312;2.515.625;2.365.937;2.375.000;2.291.420;43808000;;
09/02/2018;2.390.625;2.409.375;2.260.000;2.309.062;2.227.803;51408000;;
14/02/2018;2.328.437;2.334.375;2.256.562;2.334.375;2.252.225;59075200;;
15/02/2018;2.357.812;2.475.312;2.357.812;2.475.312;2.388.202;39011200;;
16/02/2018;2.503.125;2.538.437;2.408.125;2.456.562;2.370.112;34988800;;
19/02/2018;2.487.187;2.570.625;2.471.875;2.570.625;2.480.161;28300800;;
20/02/2018;2.545.312;2.593.750;2.504.062;2.593.437;2.502.170;30268800;;
21/02/2018;2.595.312;2.621.875;2.484.687;2.485.625;2.398.153;83360000;;
22/02/2018;2.518.750;2.556.250;2.502.187;2.544.375;2.454.835;36259200;;
23/02/2018;2.689.062;2.732.500;2.662.500;2.718.437;2.622.772;188371200;;
26/02/2018;2.727.500;2.947.500;2.719.062;2.947.500;2.843.773;96262400;;
27/02/2018;2.934.375;2.962.500;2.845.312;2.859.375;2.758.750;93504000;;
28/02/2018;2.844.062;2.906.250;2.790.312;2.845.312;2.745.182;51529600;;
01/03/2018;2.845.312;2.900.000;2.807.812;2.880.625;2.779.252;53094400;;
02/03/2018;2.853.125;2.906.250;2.820.000;2.901.250;2.799.151;41276800;;
05/03/2018;2.896.875;2.901.250;2.811.250;2.825.000;2.725.585;37664000;;
06/03/2018;2.854.062;2.872.812;2.765.937;2.786.875;2.688.801;34246400;;
07/03/2018;2.792.187;2.813.437;2.740.312;2.813.437;2.714.428;22563200;;
08/03/2018;2.781.250;2.789.375;2.693.750;2.757.500;2.660.460;56652800;;
09/03/2018;2.757.500;2.879.687;2.734.062;2.834.375;2.734.629;73283200;;
12/03/2018;2.881.250;2.921.875;2.846.875;2.893.125;2.791.312;38704000;;
13/03/2018;2.906.250;2.928.125;2.816.562;2.860.937;2.760.257;47337600;;
14/03/2018;2.865.000;2.880.937;2.784.375;2.803.125;2.704.479;43833600;;
15/03/2018;2.790.625;2.859.375;2.769.062;2.843.750;2.743.675;32931200;;
16/03/2018;2.853.125;2.906.250;2.828.750;2.896.875;2.794.930;55942400;;
19/03/2018;2.837.500;2.871.875;2.800.937;2.834.375;2.734.629;31827200;;
20/03/2018;2.859.375;2.879.062;2.809.375;2.812.500;2.713.524;28355200;;
21/03/2018;2.825.312;2.906.250;2.812.812;2.906.250;2.803.976;43116800;;
22/03/2018;2.910.000;2.996.250;2.875.000;2.980.937;2.876.034;52374400;;
23/03/2018;2.969.375;3.022.812;2.953.125;2.962.500;2.858.245;40304000;;
26/03/2018;3.000.000;3.125.000;2.988.437;3.125.000;3.015.027;78054400;;
27/03/2018;3.145.312;3.177.500;3.007.812;3.021.875;2.915.531;118969600;;
28/03/2018;3.015.312;3.073.125;2.971.562;3.031.250;2.924.576;52777600;;
29/03/2018;3.067.500;3.091.562;3.034.375;3.059.687;2.952.012;28729600;;
02/04/2018;3.078.125;3.121.875;3.029.375;3.060.000;2.952.315;40748800;;
03/04/2018;3.089.687;3.108.125;3.031.250;3.031.250;2.924.576;45507200;;
04/04/2018;3.031.250;3.031.250;2.875.625;3.015.625;2.909.501;60832000;;
05/04/2018;3.104.375;3.106.250;3.050.000;3.084.062;2.975.530;35568000;;
06/04/2018;3.078.125;3.093.750;3.043.750;3.065.625;2.957.741;31628800;;
09/04/2018;3.065.625;3.093.437;2.969.687;3.019.687;2.913.420;36035200;;
10/04/2018;3.062.500;3.065.625;2.922.500;2.965.625;2.861.260;58512000;;
11/04/2018;2.953.125;3.027.187;2.925.937;3.027.187;2.920.656;37366400;;
12/04/2018;3.000.312;3.143.750;3.000.312;3.109.687;3.000.253;52704000;;
13/04/2018;3.082.812;3.096.250;3.046.875;3.070.312;2.962.264;20435200;;
16/04/2018;3.070.000;3.104.062;2.994.062;3.005.312;2.899.551;50403200;;
17/04/2018;3.034.375;3.049.687;3.001.250;3.031.250;2.932.641;25520000;;
18/04/2018;3.062.187;3.066.250;2.979.062;2.990.625;2.893.337;48601600;;
19/04/2018;3.009.687;3.016.562;2.937.187;2.949.375;2.853.430;34150400;;
20/04/2018;2.941.875;3.051.250;2.937.812;3.028.437;2.929.919;41529600;;
23/04/2018;3.034.375;3.121.875;3.008.437;3.120.937;3.019.411;40422400;;
24/04/2018;3.115.625;3.187.500;3.095.312;3.159.687;3.056.900;38572800;;
25/04/2018;3.124.375;3.180.937;3.079.375;3.170.000;3.066.877;28902400;;
26/04/2018;3.168.437;3.278.125;3.152.812;3.265.625;3.159.392;36918400;;
27/04/2018;3.280.937;3.337.500;3.239.375;3.290.625;3.183.579;69017600;;
30/04/2018;3.287.500;3.367.812;3.284.687;3.334.687;3.226.207;30019200;;
02/05/2018;3.343.750;3.351.250;3.203.125;3.203.125;3.098.925;46220800;;
03/05/2018;3.228.750;3.241.875;3.023.125;3.037.500;2.938.688;96176000;;
04/05/2018;3.062.500;3.124.687;2.990.625;3.053.125;2.953.804;61852800;;
07/05/2018;3.079.062;3.114.687;3.020.312;3.026.562;2.928.106;39520000;;
08/05/2018;3.270.312;3.468.437;3.200.000;3.468.437;3.355.606;165046400;;
09/05/2018;3.468.750;3.575.000;3.375.000;3.519.687;3.405.189;82121600;;
10/05/2018;3.519.687;3.578.125;3.421.875;3.421.875;3.310.559;61299200;;
11/05/2018;3.421.875;3.474.687;3.334.375;3.395.312;3.284.860;46371200;;
14/05/2018;3.425.000;3.458.750;3.294.062;3.379.687;3.269.743;47523200;;
15/05/2018;3.379.687;3.454.375;3.306.250;3.327.187;3.218.951;53561600;;
16/05/2018;3.314.062;3.569.687;3.314.062;3.506.562;3.392.491;68899200;;
17/05/2018;3.506.250;3.544.062;3.357.187;3.417.187;3.306.023;53561600;;
18/05/2018;3.375.000;3.376.562;3.203.125;3.284.062;3.177.228;105750400;;
21/05/2018;3.396.875;3.470.625;3.380.312;3.422.812;3.311.465;49328000;;
22/05/2018;3.439.062;3.562.812;3.419.687;3.562.500;3.446.609;60937600;;
23/05/2018;3.514.375;3.540.312;3.438.125;3.496.250;3.382.514;45280000;;
24/05/2018;3.406.250;3.546.875;3.375.312;3.530.937;3.416.073;49843200;;
25/05/2018;3.538.125;3.559.375;3.489.375;3.500.000;3.386.142;53971200;;
28/05/2018;3.446.875;3.472.812;3.250.000;3.281.250;3.174.508;77644800;;
29/05/2018;3.375.000;3.446.562;3.239.375;3.265.312;3.159.089;81881600;;
30/05/2018;3.318.750;3.437.500;3.284.062;3.388.125;3.277.906;361283200;;
01/06/2018;3.465.000;3.624.062;3.422.500;3.608.437;3.491.052;89340800;;
04/06/2018;3.640.937;3.937.500;3.640.937;3.885.625;3.759.222;110659200;;
05/06/2018;3.779.062;3.825.000;3.718.750;3.781.875;3.658.847;71100800;;
06/06/2018;3.771.875;3.771.875;3.563.750;3.572.812;3.456.585;75350400;;
07/06/2018;3.543.437;3.543.437;2.978.750;3.325.000;3.216.835;164876800;;
08/06/2018;3.418.437;3.428.125;3.109.375;3.296.562;3.189.322;113548800;;
11/06/2018;3.361.562;3.461.875;3.284.687;3.319.375;3.211.393;58880000;;
12/06/2018;3.359.375;3.495.937;3.326.562;3.437.500;3.325.675;79811200;;
13/06/2018;3.478.750;3.546.875;3.394.375;3.512.812;3.398.538;69680000;;
14/06/2018;3.531.250;3.781.250;3.531.250;3.731.250;3.609.869;110748800;;
15/06/2018;3.781.250;3.792.187;3.595.312;3.744.375;3.622.567;75123200;;
18/06/2018;3.700.000;3.734.375;3.625.625;3.680.625;3.560.891;38684800;;
19/06/2018;3.637.812;3.901.250;3.602.500;3.864.375;3.738.664;74864000;;
20/06/2018;3.910.000;4.046.562;3.802.812;3.802.812;3.679.103;76294400;;
21/06/2018;3.812.500;3.913.437;3.783.437;3.800.312;3.676.685;53721600;;
22/06/2018;3.875.000;3.895.937;3.808.750;3.837.812;3.712.965;33734400;;
25/06/2018;3.859.687;3.885.937;3.757.812;3.835.937;3.711.151;73721600;;
26/06/2018;3.858.750;3.911.562;3.818.750;3.866.875;3.741.083;50899200;;
27/06/2018;3.871.562;3.890.625;3.787.812;3.797.812;3.674.266;32768000;;
